"TITLE"	"SUMMARY"	"URL"	"change"
"Pfizer Subpoenaed in DOJ Investigation of Drugmaker Charity Connections"	"Pfizer Subpoenaed in DOJ Investigation of Drugmaker Charity Connections"	"http://finance.yahoo.com/news/pfizer-subpoenaed-doj-investigation-drugmaker-223021879.html"	"N"
"Teva Pharmaceutical Industries Limited (TEVA) Ex-Dividend Date Scheduled for February 28, 2017"	"Teva Pharmaceutical Industries Limited TEVA will begin trading ex dividend on February 28 2017 A cash dividend payment of 0 289 per share is scheduled to be paid on March 20 2017 Shareholders who purchased TEVA prior to the ex dividend date are eligible for the cash dividend payment"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/CRgO1X5Zv5Y/teva-pharmaceutical-industries-limited-teva-ex-dividend-date-scheduled-for-february-28-2017-cm753442"	"N"
"Merck & Co.’s Valuation after Its 4Q16 Earnings"	"Merck & Co.’s Valuation after Its 4Q16 Earnings"	"http://marketrealist.com/2017/02/mercks-valuation-after-its-4q16-earnings/?utm_source=yahoo&utm_medium=feed"	"N"
"Pfizer’s Valuation after Its 4Q16 Earnings Release"	"Pfizer’s Valuation after Its 4Q16 Earnings Release"	"http://marketrealist.com/2017/02/pfizers-valuation-after-its-4q16-earnings-release/?utm_source=yahoo&utm_medium=feed"	"N"
"After Hours Most Active for Feb 24, 2017 :  SE, F, CSCO, MT, PFE, MGM, KMI, QQQ, EBAY, ELNK, HOLX, STX"	"The NASDAQ 100 After Hours Indicator is down 2 09 to 5 341 22 The total After hours volume is currently 32 579 990 shares traded The following are the most active stocks for the after hours session Spectra Energy Corp SE is unchanged at 40 68 with 13 495 303"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/84W7F2G4lHk/after-hours-most-active-for-feb-24-2017-se-f-csco-mt-pfe-mgm-kmi-qqq-ebay-elnk-holx-stx-cm753087"	"N"
"Understanding Pfizer’s Growth Contributors in 4Q16"	"Understanding Pfizer’s Growth Contributors in 4Q16"	"http://marketrealist.com/2017/02/understanding-pfizers-growth-contributors-in-4q16/?utm_source=yahoo&utm_medium=feed"	"N"
"Pfizer’s Products with Falling Revenues in 4Q16"	"Pfizer’s Products with Falling Revenues in 4Q16"	"http://marketrealist.com/2017/02/pfizers-products-with-falling-revenues-in-4q16/?utm_source=yahoo&utm_medium=feed"	"N"
"Dow 30 Stock Roundup: Wal-Mart, Home Depot Beat on Earnings, Boeing Wins $1.32B Order from Juneyao"	"The Dow notched up a record streak of gains over a holiday shortened week Markets were closed on Monday to commemorate President s Day The index increased on Tuesday after key components posted encouraging earnings results President Trump s comments and his possible policy proposals continued"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/MLcEYJe0w8I/dow-30-stock-roundup-wal-mart-home-depot-beat-on-earnings-boeing-wins-132b-order-from-juneyao-cm753126"	"N"
"Pfizer subpoenaed in U.S. over patient assistance plans"	"Pfizer subpoenaed in U.S. over patient assistance plans"	"http://in.finance.yahoo.com/news/pfizer-subpoenaed-u-over-patient-234323147.html"	"N"
"Pfizer Prices $1,065,000,000 Debt Offering"	"[Business Wire] - Pfizer Inc. today announced the pricing of $1,065,000,000 aggregate principal amount of 4.20% notes due 2047. This offering is expected to be sold to professional institutional investors in Taiwan, with application to be made to list the notes on the Taipei Exchange."	"http://finance.yahoo.com/news/pfizer-prices-1-065-000-180900126.html"	"N"
"Pfizer’s Innovative Health and Essential Health in 4Q16"	"Pfizer’s Innovative Health and Essential Health in 4Q16"	"http://marketrealist.com/2017/02/pfizers-innovative-health-and-essential-health-in-4q16/?utm_source=yahoo&utm_medium=feed"	"N"
"Novartis Cancer Drug Zykadia Gets Priority Review"	"Novartis Cancer Drug Zykadia Gets Priority Review"	"http://www.investopedia.com/news/novartis-cancer-drug-zykadia-gets-priority-review-nvs/?partner=YahooSA"	"N"
"Biogen alums team up to launch Waltham biotech, with backing from Henri Termeer"	"Biogen alums team up to launch Waltham biotech, with backing from Henri Termeer"	"http://www.bizjournals.com/boston/news/2017/02/27/biogen-alums-team-up-to-launch-waltham-biotech.html?ana=yahoo"	"N"
"No, Teva Pharmaceutical Industries Ltd (ADR) (TEVA) Stock Isn’t Doomed"	"InvestorPlace Stock Market News Stock Advice amp Trading Tips Pharmaceutical giant Teva Pharmaceutical Industries Ltd ADR NYSE TEVA got a much needed break this week Source Open Grid Scheduler Modified After being told in late January the company s patent protection"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Tc7pzab88pE/no-teva-pharmaceutical-industries-ltd-adr-teva-stock-isnt-doomed-cm753855"	"N"
"Pfizer Reports Top-Line Results for Rheumatoid Arthritis Treatment Study"	"Pfizer Reports Top-Line Results for Rheumatoid Arthritis Treatment Study"	"http://finance.yahoo.com/news/pfizer-reports-top-line-results-214619731.html"	"N"
"Zacks Industry Outlook Highlights: Johnson & Johnson, Pfizer, Glaxo, Amgen's and Lilly"	"Zacks Industry Outlook Highlights: Johnson & Johnson, Pfizer, Glaxo, Amgen's and Lilly"	"http://finance.yahoo.com/news/zacks-industry-outlook-highlights-johnson-143002844.html"	"N"
"Why You Shouldn't Look Down On Your Depressed Colleagues"	"Why You Shouldn't Look Down On Your Depressed Colleagues"	"http://www.forbes.com/sites/simonconstable/2017/02/27/why-you-shouldnt-look-down-on-your-depressed-colleagues/?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix"	"N"
"Pfizer’s Major Product Developments in 4Q16"	"Pfizer’s Major Product Developments in 4Q16"	"http://marketrealist.com/2017/02/pfizers-major-product-developments-in-4q16/?utm_source=yahoo&utm_medium=feed"	"N"
"Drugmakers pledge restraint, but prices will still soar"	"Drugmakers pledge restraint, but prices will still soar"	"http://sg.finance.yahoo.com/news/drugmakers-pledge-restraint-prices-still-191004727.html"	"N"
"Dow Movers: MSFT, CVX"	"In early trading on Monday shares of Chevron topped the list of the day s best performing Dow Jones Industrial Average components trading up 0 7 Year to date Chevron has lost about 5 8 of its value And the worst performing Dow component thus far on the day is Microsoft trading"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kM40-0PpcDM/dow-movers-msft-cvx-cm753585"	"N"
"Pfizer’s Profitability and Financial Guidance"	"Pfizer’s Profitability and Financial Guidance"	"http://marketrealist.com/2017/02/pfizers-profitability-and-financial-guidance-2/?utm_source=yahoo&utm_medium=feed"	"N"
"The 6 Most Shorted NYSE Stocks"	"The 6 Most Shorted NYSE Stocks"	"http://finance.yahoo.com/news/6-most-shorted-nyse-stocks-111508262.html"	"N"
"Drugmakers pledge restraint, but prices will still soar"	"Drugmakers pledge restraint, but prices will still soar"	"http://finance.yahoo.com/news/drugmakers-pledge-restraint-prices-still-191004283.html"	"N"
"Merck KGaA, Pfizer get priority review for bladder cancer drug"	"[Reuters] - German drugmaker Merck KGaA and U.S. partner Pfizer have been granted priority review status in the United States as they seek to widen the use of immunotherapy drug avelumab to include bladder cancer. The U.S. Food and Drug Administration will review trial data for the drug against locally advanced or metastatic urothelial carcinoma (mUC) which has worsened despite chemotherapy, within six months instead of the usual 10, Merck said in a statement on Tuesday. Avelumab belongs to a new generation of biotech drugs that stop some tumours from hiding from the immune system, similar to Merck & Co's Keytruda or Roche's Tecentriq."	"http://finance.yahoo.com/news/merck-kgaa-pfizer-priority-review-123838576.html"	"N"
"Pfizer Invites Public to View and Listen to Webcast of Pfizer Presentation at Healthcare Conference"	"[Business Wire] - Pfizer Inc. invites investors and the general public to view and listen to a webcast of a presentation by John Young, Group President, Pfizer Essential Health, at the Cowen and Company 37th Annual Healthcare Conference on Tuesday, March 7, 2017 at 11:20 a.m."	"http://finance.yahoo.com/news/pfizer-invites-public-view-listen-150000834.html"	"N"
"Perrigo Company (PRGO) Ex-Dividend Date Scheduled for March 01, 2017"	"Perrigo Company PRGO will begin trading ex dividend on March 01 2017 A cash dividend payment of 0 16 per share is scheduled to be paid on March 21 2017 Shareholders who purchased PRGO prior to the ex dividend date are eligible for the cash dividend payment This represents an 10"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/k8KDpQaajO0/perrigo-company-prgo-ex-dividend-date-scheduled-for-march-01-2017-cm754058"	"N"
"FDA Accepts the Biologics License Application for Avelumab for the Treatment of Metastatic Urothelial Carcinoma for Priority Review"	"[PR Newswire] - EMD Serono, the biopharmaceutical business of Merck KGaA, Darmstadt, Germany, in the US and Canada, and Pfizer Inc. today announced that the US Food and Drug Administration (FDA) has accepted for Priority Review EMD Serono's Biologics License Application (BLA) for avelumab* as a treatment for patients with locally advanced or metastatic urothelial carcinoma (mUC) with disease progression on or after platinum-based therapy. The FDA has set a Prescription Drug User Fee Act (PDUFA) target action date of August 27, 2017, for avelumab in this indication."	"http://finance.yahoo.com/news/fda-accepts-biologics-license-application-120000950.html"	"N"
"Pharma Industry Outlook - February/March 2017"	"There is no doubt that 2016 was a tough year for pharma and biotech stocks with the sector facing a lot of criticism for rising drug prices Although shares did rally post election in November on hopes that drug pricing would not be a key focus area under a Trump presidency the rally turned"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/JnCkTN4-Fz8/pharma-industry-outlook-februarymarch-2017-cm753953"	"N"
"Eli Lilly & Co.’s Valuation after Its 4Q16 Earnings Report"	"Eli Lilly & Co.’s Valuation after Its 4Q16 Earnings Report"	"http://marketrealist.com/2017/02/eli-lilly-co-s-valuation-after-its-4q16-earnings-report/?utm_source=yahoo&utm_medium=feed"	"N"
"Pfizer’s Recent Corporate and Pipeline Developments"	"Pfizer’s Recent Corporate and Pipeline Developments"	"http://marketrealist.com/2017/02/pfizers-recent-corporate-and-pipeline-developments/?utm_source=yahoo&utm_medium=feed"	"N"
"Merck KGaA, Pfizer: FDA Accepts For Priority Review BLA For Avelumab - Quick Facts"	"Merck KGaA, Pfizer: FDA Accepts For Priority Review BLA For Avelumab - Quick Facts"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/TtiXr7b_3cc/merck-kgaa-pfizer-fda-accepts-for-priority-review-bla-for-avelumab--quick-facts-20170228-01239"	"N"
"Merck KGaA, Pfizer: FDA Accepts For Priority Review BLA For Avelumab - Quick Facts"	"Merck KGaA, Pfizer: FDA Accepts For Priority Review BLA For Avelumab - Quick Facts"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Eum71mjDIr4/merck-kgaa-pfizer-fda-accepts-for-priority-review-bla-for-avelumab--quick-facts-20170228-01240"	"N"
"Pfizer Stock History: How the Drugmaker Became an Industry Giant"	"Pfizer Stock History: How the Drugmaker Became an Industry Giant"	"http://www.fool.com/investing/2017/02/28/pfizer-stock-history-how-the-drugmaker-became-an-i.aspx"	"N"
"Pfizer Stock History: How the Drugmaker Became an Industry Giant"	"For nearly 170 years Pfizer NYSE PFE 160 has sought to help improve the world Yet it took nearly a century after its 1849 founding before Pfizer started to press forward with large scale production of penicillin which helped redefine the company s future path as"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/fJCw4_sT9P4/pfizer-stock-history-how-the-drugmaker-became-an-industry-giant-cm753989"	"N"
"Merck, Pfizer: FDA Accepts For Priority Review BLA For Avelumab - Quick Facts"	"Merck, Pfizer: FDA Accepts For Priority Review BLA For Avelumab - Quick Facts"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-NF4vbjI4To/merck-pfizer-fda-accepts-for-priority-review-bla-for-avelumab--quick-facts-20170228-00544"	"N"
"[$$] OrbiMed Logs Two Decades of Novel Attacks on Cancer"	"[$$] OrbiMed Logs Two Decades of Novel Attacks on Cancer"	"https://www.wsj.com/articles/vc-profile-orbimed-funds-novel-attacks-on-cancer-1488205956?mod=yahoo_hs"	"N"
"Short Sellers Pile On Pfizer After Buyout Rumors"	"Short Sellers Pile On Pfizer After Buyout Rumors"	"http://finance.yahoo.com/news/short-sellers-pile-pfizer-buyout-115450624.html"	"N"
"Get Paid While You Wait: 3 Top Dividend Stocks in Big Pharma"	"Get Paid While You Wait: 3 Top Dividend Stocks in Big Pharma"	"http://www.fool.com/investing/2017/02/28/get-paid-while-you-wait-3-top-dividend-stocks-in-b.aspx"	"N"
"Get Paid While You Wait: 3 Top Dividend Stocks in Big Pharma"	"Sit back and let the money roll in That s what stocks that pay great dividends allow investors to do Three big pharma stocks boast especially attractive dividends AbbVie NYSE ABBV Pfizer NYSE PFE and Novo Nordisk NYSE NVO 160 These drugmakers should"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bzbr4X7SDiY/get-paid-while-you-wait-3-top-dividend-stocks-in-big-pharma-cm754528"	"N"
"Pfizer Gets FDA Warning Over Contaminated Drugs at Hospira Plant"	"Pfizer Gets FDA Warning Over Contaminated Drugs at Hospira Plant"	"https://www.bloomberg.com/news/articles/2017-02-28/pfizer-gets-fda-warning-over-contaminated-drugs-at-hospira-plant?cmpid=yhoo.headline"	"N"
"AstraZeneca’s New Products May Offer 2017 Growth Opportunities"	"AstraZeneca’s New Products May Offer 2017 Growth Opportunities"	"http://marketrealist.com/2017/02/new-product-launches-may-offer-solid-growth-opportunity-astrazeneca-2017/?utm_source=yahoo&utm_medium=feed"	"N"
"PFIZER INC Files SEC form 8-K, Other Events, Financial Statements and Exhibits"	"PFIZER INC Files SEC form 8-K, Other Events, Financial Statements and Exhibits"	"http://biz.yahoo.com/e/170228/pfe8-k.html"	"N"
"Pfizer Prices €4,000,000,000 Debt Offering"	"[Business Wire] - Pfizer Inc. today announced the pricing of a debt offering consisting of four tranches of notes:"	"http://finance.yahoo.com/news/pfizer-prices-4-000-000-235300183.html"	"N"
"Label Expansion Expected to Boost Keytruda’s 2017 Revenue"	"Label Expansion Expected to Boost Keytruda’s 2017 Revenue"	"http://marketrealist.com/2017/02/label-expansion-expected-boost-keytrudas-revenues-2017/?utm_source=yahoo&utm_medium=feed"	"N"
"FDA warns Pfizer over contaminated drugs at Kansas plant"	"[Reuters] - The U.S. Food and Drug Administration said Pfizer Inc's process for manufacturing sterile injectable drugs at a plant in McPherson, Kansas was out of control and put patients at risk, according to a warning letter made public on Tuesday. In the Feb. 14 letter, the FDA said that several products were contaminated with multiple foreign particulates and that the injectable antibiotic vancomycin had been compromised by cardboard pieces. The presence of the foreign matter is unacceptable and suggests a significant loss of control in your manufacturing process that represents a severe risk of harm to patients, the FDA wrote."	"http://finance.yahoo.com/news/fda-warns-pfizer-over-contaminated-194313785.html"	"N"
"Zacks Industry Outlook Highlights: Johnson & Johnson, Pfizer, Glaxo, Amgen's and Lilly"	"For Immediate Release Chicago IL February 28 2017 Today Zacks Equity Research discusses the Industry Pharma Part 1 including Johnson amp Johnson NYSE JNJ Free Report Pfizer NYSE PFE Free Report Glaxo NYSE GSK Free Report Amgen s NASDAQ"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/x3veEitpvqg/zacks-industry-outlook-highlights-johnson-johnson-pfizer-glaxo-amgens-and-lilly-cm754237"	"N"
"Results In For Pfizer Inc. (PFE) Rheumatoid Arthritis Study"	"Results In For Pfizer Inc. (PFE) Rheumatoid Arthritis Study"	"http://www.insidermonkey.com/blog/results-in-for-pfizer-inc-pfe-rheumatoid-arthritis-study-562855/"	"N"
"Analyzing Pfizer’s Estimates for the Future"	"Analyzing Pfizer’s Estimates for the Future"	"http://marketrealist.com/2017/02/analyzing-pfizers-estimates-for-the-future/?utm_source=yahoo&utm_medium=feed"	"N"
"Cramer’s charts uncover 4 pharma stocks ready to explode ..."	"Cramer’s charts uncover 4 pharma stocks ready to explode ..."	"http://finance.yahoo.com/video/cramer-charts-uncover-4-pharma-234200165.html"	"N"
"M&As, Pipeline Catalysts to Drive Pharma Sector"	"Although pharma and biotech stocks are facing challenges in the form of increasing focus on the high prices of drugs a changing competitive scenario and mixed results the sector s fundamentals remain strong innovation mergers and acquisitions M amp As product approvals and positive"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/N3pJezp3vK8/mas-pipeline-catalysts-to-drive-pharma-sector-cm755151"	"N"
"Cramer Remix: Investors are too negative about fast-growi..."	"Cramer Remix: Investors are too negative about fast-growi..."	"http://finance.yahoo.com/video/cramer-remix-investors-too-negative-235800308.html"	"N"
"Drug Companies Block Shareholder Votes on Price Transparency Proposals"	"Drug Companies Block Shareholder Votes on Price Transparency Proposals"	"https://www.wsj.com/articles/drug-companies-block-shareholder-votes-on-price-transparency-proposals-1488406027?ru=yahoo?mod=yahoo_itp"	"N"
"Don't Be Cowed in the Face of This Bull: Cramer's 'Mad Money' Recap (Wednesday March 1)"	"Don't Be Cowed in the Face of This Bull: Cramer's 'Mad Money' Recap (Wednesday March 1)"	"https://www.thestreet.com/story/14022958/1/don-t-be-cowed-in-the-face-of-this-bull-cramer-s-mad-money-recap-wednesday-march-1.html?puc=yahoo&cm_ven=YAHOO"	"N"
"Drugs stocks shrug off Trump warning"	"Drugs stocks shrug off Trump warning"	"http://finance.yahoo.com/video/drugs-stocks-shrug-off-trump-221500115.html"	"N"
"[$$] ICU Medical Outlook Misses Wall Street Targets"	"[$$] ICU Medical Outlook Misses Wall Street Targets"	"https://www.wsj.com/articles/icu-medical-2017-outlook-falls-short-of-wall-street-estimates-1488404325?mod=yahoo_hs"	"N"
"Cramer’s charts uncover 4 pharma stocks ready to explode higher"	"Cramer’s charts uncover 4 pharma stocks ready to explode higher"	"http://www.cnbc.com/id/104313689?__source=yahoo%7cfinance%7cheadline%7cheadline%7cstory&par=yahoo&doc=104313689"	"N"
"Drug Companies Block Shareholder Votes on Price Transparency Proposals"	"Drug Companies Block Shareholder Votes on Price Transparency Proposals"	"http://finance.yahoo.com/news/drug-companies-block-shareholder-votes-220700020.html"	"N"
"Could pharma sector roar even higher? Cramer checks the c..."	"Could pharma sector roar even higher? Cramer checks the c..."	"http://finance.yahoo.com/video/could-pharma-sector-roar-even-234700293.html"	"N"
"PFIZER INC Financials"	"PFIZER INC Financials"	"http://finance.yahoo.com/q/is?s=pfe"	"N"
"Spark Therapeutics and Pfizer Announce that SPK-9001, an Investigational Hemophilia B Medicine, has been Granted Access to the PRIority MEdicines (PRIME) Program by the European Medicines Agency"	"[GlobeNewswire] - PHILADELPHIA and NEW YORK, March 01, 2017-- Spark Therapeutics and Pfizer Inc. announced today that SPK-9001, the lead investigational candidate in the companies' SPK-FIX program has been granted support ..."	"http://finance.yahoo.com/news/spark-therapeutics-pfizer-announce-spk-211500657.html"	"N"
"[$$] Drug Companies Block Shareholders' Voting on Price Transparency"	"[$$] Drug Companies Block Shareholders' Voting on Price Transparency"	"https://www.wsj.com/articles/drug-companies-block-shareholder-votes-on-price-transparency-proposals-1488406027?mod=yahoo_hs"	"N"
"70 or Older? 3 Stocks You Should Consider Buying"	"70 or Older? 3 Stocks You Should Consider Buying"	"http://www.fool.com/investing/2017/03/03/70-or-older-3-stocks-you-should-consider-buying.aspx"	"N"
"Dow Movers: AXP, XOM"	"In early trading on Thursday shares of Exxon Mobil topped the list of the day s best performing Dow Jones Industrial Average components trading up 1 2 Year to date Exxon Mobil has lost about 6 9 of its value And the worst performing Dow component thus far on the day is"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Q_TPy2_hGKQ/dow-movers-axp-xom-cm755493"	"N"
"70 or Older? 3 Stocks You Should Consider Buying"	"Life expectancies have been creeping higher for decades which is wonderful news for humanity However a longer life expectancy also means that many will be dependent on their nest eggs to sustain them for a longer time period That s a big reason why we Fools are firm believers that"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/U-ClyHL6wX4/70-or-older-3-stocks-you-should-consider-buying-cm755829"	"N"
"Pharma Stock Roundup: Mylan, Endo Report 4Q Results, FDA Nod for AZN Diabetes Drug"	"Pharma Stock Roundup: Mylan, Endo Report 4Q Results, FDA Nod for AZN Diabetes Drug"	"http://finance.yahoo.com/news/pharma-stock-roundup-mylan-endo-133301707.html"	"N"
"[$$] The Biotech Stock Safety Net"	"[$$] The Biotech Stock Safety Net"	"https://www.wsj.com/articles/the-biotech-stock-safety-net-1488476452?ru=yahoo?mod=yahoo_itp"	"N"
"How To Trade The 8 'Dogs Of The Dow'"	"How To Trade The 8 'Dogs Of The Dow'"	"http://www.forbes.com/sites/investor/2017/03/02/how-to-trade-the-8-dogs-of-the-dow/?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix"	"N"
"Pharma Stock Roundup: Mylan, Endo Report 4Q Results, FDA Nod for AZN Diabetes Drug"	"This week companies like Mylan MYL Endo and Valeant reported earnings results Meanwhile several companies including Roche RHHBY and AstraZeneca AZN provided pipeline regulatory updates Recap of the Week s Most Important Stories A Look at Earnings Results This week"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/C6LQDob9yAI/pharma-stock-roundup-mylan-endo-report-4q-results-fda-nod-for-azn-diabetes-drug-cm756013"	"N"
"[$$] The Biotech Stock Safety Net"	"[$$] The Biotech Stock Safety Net"	"https://www.wsj.com/articles/the-biotech-stock-safety-net-1488476452?mod=yahoo_hs"	"N"
"PFIZER INC Files SEC form 8-K, Other Events, Financial Statements and Exhibits"	"PFIZER INC Files SEC form 8-K, Other Events, Financial Statements and Exhibits"	"http://biz.yahoo.com/e/170302/pfe8-k.html"	"N"
"Corporates break new ground to cope with negative rates"	"[Reuters] - Coca-Cola and Pfizer broke new ground in the European corporate market this week, pricing the first above par floating-rate notes as the sector adapts to the deeply negative rates sparked by eurozone monetary policy. Coca-Cola priced its FRN on Monday with Pfizer following on Wednesday, in what could trigger a new market trend, bankers say. This is the first time we've seen an above par pricing on a public corporate deal, and it's been done by Coca-Cola and Pfizer in a very visible way."	"http://finance.yahoo.com/news/corporates-break-ground-cope-negative-130748126.html"	"N"
"How Mylan’s Europe Segment Performed"	"How Mylan’s Europe Segment Performed"	"http://marketrealist.com/2017/03/how-mylans-europe-segment-performed/?utm_source=yahoo&utm_medium=feed"	"N"
"Germany to scrap plan to lower prices of new drugs-lawmakers"	"[Reuters - UK Focus] - Germany's ruling coalition will scrap plans announced last year to lower prices of newly launched drugs within the first 12 months should sales exceed 250 million euros , lawmakers told Reuters on Monday. ..."	"http://uk.finance.yahoo.com/news/germany-scrap-plan-lower-prices-141917337.html"	"N"
"Here's Why Pfizer Rallied 7.7% in February"	"What happened According to data from S amp P Global Market Intelligence shares of Pfizer NYSE PFE 160 gained 7 7 in February The move has added more than 11 billion to the pharma giant s market capitalization So what Pfizer showered investors with"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Q_qO_eAjFH0/heres-why-pfizer-rallied-77-in-february-cm756153"	"N"
"Health Care Sector Update for 03/06/2017: MRK"	"Top Health care stocks Top Health care stocks JNJ 0 6 JNJ 0 6 PFE 0 4 PFE 0 4 ABT 0 1 ABT 0 1 MRK flatMRK flat AMGN 0 2 AMGN 0 2 Health care shares were mixed in pre market trade on Monday Health care shares were mixed in pre market trade on Monday In health care"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9yIAqooVoJs/health-care-sector-update-for-03062017-mrk-cm756535"	"N"
"Here's Why Pfizer Rallied 7.7% in February"	"Here's Why Pfizer Rallied 7.7% in February"	"http://www.fool.com/investing/2017/03/03/heres-why-pfizer-rallied-77-in-february.aspx"	"N"
"Health Care Dividend Stock Showdown"	"Health Care Dividend Stock Showdown"	"http://finance.yahoo.com/news/health-care-dividend-stock-showdown-174249443.html"	"N"
"Where Merck and Pfizer’s Type 2 Diabetes Treatment Can Go From Here"	"Where Merck and Pfizer’s Type 2 Diabetes Treatment Can Go From Here"	"http://finance.yahoo.com/news/where-merck-pfizer-type-2-145008934.html"	"N"
"Bristol-Myers Squibb and Pfizer to Present New Analyses of Eliquis™ (apixaban) Clinical and Real-World Data at the American College of Cardiology 2017 Scientific Session"	"[Business Wire] - Bristol-Myers Squibb Company and Pfizer Inc. today announced that eight abstracts have been accepted for presentation at the American College of Cardiology 66th Annual Scientific Session, taking place March 17-19 in Washington, D.C."	"http://finance.yahoo.com/news/bristol-myers-squibb-pfizer-present-133000652.html"	"N"
"What's in Store for Merck KGaA (MKGAF) in Q4 Earnings?"	"Merck KGaA MKGAF is scheduled to report fourth quarter 2016 earnings results on Mar 9 The company reports results under three business sectors Healthcare Life Science and Performance Materials Strong performance at Life Science which was the catalyst behind sales growth in the last"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/k5aEl1tkxCw/whats-in-store-for-merck-kgaa-mkgaf-in-q4-earnings-cm756581"	"N"
"Bristol-Myers Squibb: Don't Get Your Hopes Up"	"Bristol-Myers Squibb: Don't Get Your Hopes Up"	"http://blogs.barrons.com/stockstowatchtoday/2017/03/06/bristol-myers-squibb-dont-get-your-hopes-up/?mod=yahoobarrons&ru=yahoo"	"N"
"Early movers: DKS, MIK, NAV, PFE, AET, CSX, & more"	"Early movers: DKS, MIK, NAV, PFE, AET, CSX, & more"	"http://www.cnbc.com/id/104325753?__source=yahoo%7cfinance%7cheadline%7cheadline%7cstory&par=yahoo&doc=104325753"	"N"
"Pfizer To Present At Cowen And Co Healthcare Conference; Webcast At 11:20 AM ET"	"Pfizer To Present At Cowen And Co Healthcare Conference; Webcast At 11:20 AM ET"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FTmUGp6m1c0/pfizer-to-present-at-cowen-and-co-healthcare-conference-webcast-at-1120-am-et-20170307-00898"	"N"
"PFIZER INC Files SEC form 8-K, Other Events, Financial Statements and Exhibits"	"PFIZER INC Files SEC form 8-K, Other Events, Financial Statements and Exhibits"	"http://biz.yahoo.com/e/170306/pfe8-k.html"	"N"
"Shire plc (SHPG) Ex-Dividend Date Scheduled for March 08, 2017"	"Shire plc SHPG will begin trading ex dividend on March 08 2017 A cash dividend payment of 1 542 per share is scheduled to be paid on April 25 2017 Shareholders who purchased SHPG prior to the ex dividend date are eligible for the cash dividend payment This represents an 1010 15"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/b_Wcf5LIpCw/shire-plc-shpg-ex-dividend-date-scheduled-for-march-08-2017-cm757092"	"N"
"Is Portola Pharmaceuticals Balance Sheet Safe?"	"Is Portola Pharmaceuticals Balance Sheet Safe?"	"http://www.fool.com/investing/2017/03/07/is-portola-pharmaceuticals-balance-sheet-safe.aspx"	"N"
"Ten stocks to watch with focus on Obamacare, drug prices; Dow Jones dips; Snap slides 10 percent early"	"Ten stocks to watch with focus on Obamacare, drug prices; Dow Jones dips; Snap slides 10 percent early"	"http://www.bizjournals.com/phoenix/news/2017/03/07/ten-stocks-to-watch-with-focus-on-obamacare-drug.html?ana=yahoo"	"N"
"Trump's Latest Drug Pricing Tweet Hits Biotech Stocks"	"Trump's Latest Drug Pricing Tweet Hits Biotech Stocks"	"http://blogs.wsj.com/moneybeat/2017/03/07/trumps-latest-drug-pricing-tweet-hits-biotech-stocks/?mod=yahoo_hs"	"N"
"Sources: Pfizer considering $100M plant expansion in the Triangle"	"Sources: Pfizer considering $100M plant expansion in the Triangle"	"http://www.bizjournals.com/triangle/news/2017/03/07/pfizer-plant-expansion-gene-therapy-sanford-lee.html?ana=yahoo"	"N"
"Dow Movers: MRK, WMT"	"In early trading on Tuesday shares of Wal Mart Stores topped the list of the day s best performing Dow Jones Industrial Average components trading up 0 4 Year to date Wal Mart Stores registers a 1 5 gain And the worst performing Dow component thus far on the day is Merck trading"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/E1Dx6_QpdBU/dow-movers-mrk-wmt-cm757321"	"N"
"Trump's Tax Plans: Biggest Winners and Losers"	"Trump's Tax Plans: Biggest Winners and Losers"	"https://www.thestreet.com/story/14029691/1/trump-s-tax-plans-the-biggest-winners-and-losers.html?puc=yahoo&cm_ven=YAHOO"	"N"
