TICKER	FIGI_TICKER	FIGI	TITLE	PUBLICATION_DATE	URL	SUMMARY
XOM	XOM:US	BBG000GZQ728	ExxonMobil Gift Supports Promise House’s Homeless Youth Assistance Programs	2017-12-04T19:17:00.000+00:00	https://finance.yahoo.com/news/exxonmobil-gift-supports-promise-house-191700204.html?.tsrc=rss	"Darren W. Woods, chairman and chief executive officer of Exxon Mobil Corporation , today presented a $50,000 gift to Promise House to assist in its mission of providing critical services to homeless children and teens in Dallas, Texas."
XOM	XOM:US	BBG000GZQ728	Interesting June 2018 Stock Options for XOM	2017-12-04T18:18:15.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AnXEcmsV-aw/interesting-june-2018-stock-options-for-xom-cm886333	Consistently one of the more popular stocks people enter into their stock options watchlist at Stock Options Channel is Exxon Mobil Corp Symbol XOM So this week we highlight one interesting put contract and one interesting call contract from the June 2018 expiration for XOM The
XOM	XOM:US	BBG000GZQ728	ExxonMobil (XOM) to Merge Refining & Marketing Divisions	2017-12-04T17:18:16.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AR1dfsRMt3Q/exxonmobil-xom-to-merge-refining-marketing-divisions-cm886237	ExxonMobil Corporation XOM plans to merge its two separate business units into ExxonMobil Fuels amp Lubricants Company The merger is expected in first quarter 2018 The merged company will be headed by the current president of ExxonMobil Fuels Lubricants amp Specialties
XOM	XOM:US	BBG000GZQ728	"Stock Market News For Dec 04, 2017"	2017-12-04T17:12:45.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/EZpT-BViQ0I/stock-market-news-for-dec-04-2017-cm886212	News related to former U S national security adviser Michael Flynn raised market uncertainty on Friday which led the benchmarks to finish in the red Flynn pleaded guilty to lying to the FBI regarding his interaction with the Russians and promised full cooperation to the investigating
XOM	XOM:US	BBG000GZQ728	3 Energy Stocks That Are Blazing a Trail	2017-12-04T16:21:52.000+00:00	https://finance.yahoo.com/news/3-energy-stocks-blazing-trail-162152025.html?.tsrc=rss	"The same can be said about the nascent rebound in energy stocks.  Yes, even the sluggish 200-day moving average is beginning to ascend.  Oil’s bullish behavior is breathing new life into beaten-down energy stocks."
XOM	XOM:US	BBG000GZQ728	"Exxonmobil looks into Egypt, Broadcom may replace Qualcomm’s board, Disney in talks with 21st Century Fox"	2017-12-04T16:14:07.000+00:00	https://finance.yahoo.com/news/exxonmobil-looks-egypt-broadcom-may-replace-qualcomms-board-disney-talks-21st-century-fox-161407622.html?.tsrc=rss	"Exxonmobil, Broadcom, Qualcomm, Disney, 21st Century Fox, and Toys R Us are among the companies to watch."
XOM	XOM:US	BBG000GZQ728	Trump signing the tax bill would be a 'buy the news' event	2017-12-04T16:13:58.000+00:00	https://finance.yahoo.com/video/trump-signing-tax-bill-buy-161358236.html?.tsrc=rss	"Stocks are rallying on tax bill optimism. But some analysts are warning that this will be a sell-the-news event — that tax cuts are already priced in, and that if the bill does become law, there will be a selloff. Yahoo Finance's Alexis Christoforous and Jared Blikre discuss."
XOM	XOM:US	BBG000GZQ728	BP Stock Is a Good Buy for a Very Particular Investor Mindset	2017-12-04T16:06:58.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dwxGerU2BsE/bp-stock-is-a-good-buy-for-a-very-particular-investor-mindset-cm886194	InvestorPlace Stock Market News Stock Advice amp Trading Tips I m not the biggest fan of BP plc ADR NYSE BP for a number of reasons I don t particularly like the energy space as I expect oil and gasoline consumption and prices eventually will
XOM	XOM:US	BBG000GZQ728	"Exxonmobil looks into Egypt, Broadcom may replace Qualcomm’s board, Disney in talks with 21st Century Fox"	2017-12-04T15:31:10.000+00:00	https://finance.yahoo.com/video/exxonmobil-looks-egypt-broadcom-may-153110489.html?.tsrc=rss	"Exxonmobil, Broadcom, Qualcomm, Disney, 21st Century Fox, and Toys R Us are among the companies to watch."
XOM	XOM:US	BBG000GZQ728	"With Its Finances Improving, Is It Time to Buy BP Stock?"	2017-12-04T15:13:10.000+00:00	https://finance.yahoo.com/news/finances-improving-time-buy-bp-151310957.html?.tsrc=rss	"BP plc (ADR) (NYSE: BP) stock is up 7.2% year-to-date. According to Nasdaq, oil prices are slightly up in 2017, while natural gas prices are down.  Rising oil prices help all of the four oil supermajors, but some boats have been lifted higher than others.  Leading the pack is Royal Dutch Shell plc (ADR) (NYSE:RDS.A, NYSE:RDS.B), up 17.91% year-to-date, followed by BP stock."
XOM	XOM:US	BBG000GZQ728	ExxonMobil (XOM) to Merge Refining & Marketing Divisions	2017-12-04T14:35:02.000+00:00	https://finance.yahoo.com/news/exxonmobil-xom-merge-refining-marketing-143502071.html?.tsrc=rss	ExxonMobil (XOM) intends to merge refining and marketing operations into a single entity -- ExxonMobil Fuels & Lubricants Company.
XOM	XOM:US	BBG000GZQ728	"Exxon Mobil May Invest In Egypt's Offshore Oil, Gas"	2017-12-04T14:10:00.000+00:00	http://finance.yahoo.com/r/50757557-df72-3c01-87a2-b95e11d3a8dc/exxon-mobil-may-considering-a-foray-into-egypt-offshore-oil-and-gas-.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss	The energy company is looking to boost its reserves.
XOM	XOM:US	BBG000GZQ728	"A Dozen Best Buys In The Energy Sector, Including Kinder Morgan"	2017-12-04T14:05:00.000+00:00	http://finance.yahoo.com/r/b54ca2a2-31e9-3aa2-b279-ce8440a698e8/a-dozen-best-buys-in-the-energy-sector-including-kinder-morgan?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss	"Looking for investing ideas that may not be as overvalued or risky? Nine MoneyShow contributors who follow energy offer a dozen ideas in stocks, MLPs and ETFs."
XOM	XOM:US	BBG000GZQ728	ExxonMobil Acquires Exploration Acreage in Three Mauritania Offshore Blocks	2017-12-04T14:00:00.000+00:00	https://finance.yahoo.com/news/exxonmobil-acquires-exploration-acreage-three-140000198.html?.tsrc=rss	"ExxonMobil today announced that its wholly owned affiliate, ExxonMobil Exploration and Production Mauritania Deepwater Ltd., has signed production sharing contracts with the government of Mauritania for three deepwater offshore blocks."
XOM	XOM:US	BBG000GZQ728	BP Stock Is a Good Buy for a Very Particular Investor Mindset	2017-12-04T12:04:06.000+00:00	https://finance.yahoo.com/news/bp-stock-good-buy-very-120406232.html?.tsrc=rss	"There are lots of reasons BP stock isn’t for me.  It’s a similar argument to the one I’ve made about Exxon Mobil Corporation (NYSE:XOM): the internal hedge between upstream and downstream operations keeps the stock from having much in the way of upside.  Were I to make a bullish bet on oil in particular, I’d much rather own a stock like Chesapeake Energy Corporation (NYSE:CHK) or just buy oil ETFs or futures directly."
XOM	XOM:US	BBG000GZQ728	Exclusive: Exxon eyes Egypt's offshore oil and gas - sources	2017-12-04T10:38:23.000+00:00	https://finance.yahoo.com/news/exclusive-exxon-eyes-egypts-offshore-000955695.html?.tsrc=rss	"LONDON/VIENNA (Reuters) - Exxon Mobil (XOM.N) is considering a foray into Egypt offshore oil and gas, seeking to replicate rivals' success in the country and boost its reserves, officials and industry sources said.  Officials from the world's largest listed oil producer recently held talks with Egypt's petroleum ministry to discuss investments in oil and gas production, known as upstream operations, Petroleum Minister Tarek El Molla told Reuters.  Exxon declined to comment."
XOM	XOM:US	BBG000GZQ728	Exclusive - Exxon eyes Egypt's offshore oil and gas: sources	2017-12-04T00:14:57.000+00:00	https://finance.yahoo.com/news/exclusive-exxon-eyes-egypts-offshore-001319233.html?.tsrc=rss	"LONDON/VIENNA (Reuters) - Exxon Mobil (XOM.N) is considering a foray into Egypt offshore oil and gas, seeking to replicate rivals' success in the country and boost its reserves, officials and industry sources said.  Officials from the world's largest listed oil producer recently held talks with Egypt's petroleum ministry to discuss investments in oil and gas production, known as upstream operations, Petroleum Minister Tarek El Molla told Reuters.  Exxon declined to comment."
XOM	XOM:US	BBG000GZQ728	The Biggest Oil Producers Flying Under The Radar	2017-12-03T18:00:00.000+00:00	https://finance.yahoo.com/news/biggest-oil-producers-flying-under-180000393.html?.tsrc=rss	"With much of the focus on the United States and OPEC, these mid-sized Non-OPEC producers have the potential to make waves in the market"
XOM	XOM:US	BBG000GZQ728	Exxon Mobil To Combine Its Refining And Marketing Operations	2017-12-02T00:31:00.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uNesTx5sLwA/exxon-mobil-to-combine-its-refining-and-marketing-operations-20171202-00001	Exxon Mobil To Combine Its Refining And Marketing Operations
XOM	XOM:US	BBG000GZQ728	Exxon to merge refining and marketing divisions	2017-12-01T21:55:37.000+00:00	https://finance.yahoo.com/news/exxon-merge-refining-marketing-divisions-215537850.html?.tsrc=rss	"Exxon Mobil Corp is merging its  refining and marketing divisions as part of Chief Executive  Darren Woods push to reorganize the company's refining  operations amid volatile oil and natural gas prices.  Exxon said on Friday the combination of the two units will  happen in the first quarter of 2018 and named Bryan Milton  president of the merged entity, which will be called ExxonMobil  Fuels & Lubricants Co.  Woods took over the top job in January after former chief  Rex Tillerson resigned to become U.S. secretary of state."
XOM	XOM:US	BBG000GZQ728	Exxon Adds Chemical Boss Chapman to All-Poweful Inner Sanctum	2017-12-01T21:52:06.000+00:00	http://finance.yahoo.com/r/84469587-5483-374a-a8cf-ca3864718ed1/exxon-adds-chemical-boss-chapman-to-all-poweful-inner-sanctum?utm_source=yahoo&utm_medium=bd&utm_campaign=headline&cmpId=yhoo.headline&yptr=yahoo&.tsrc=rss	Exxon Mobil Corp. added British-born chemicals head Neil Chapman to its powerful management committee as Chief Executive Officer Darren Woods shapes day-to-day management of the world’s biggest oil producer ...
XOM	XOM:US	BBG000GZQ728	Exxon to merge refining and marketing divisions	2017-12-01T21:29:07.000+00:00	https://finance.yahoo.com/news/exxon-merge-refining-marketing-divisions-212907554.html?.tsrc=rss	Exxon Mobil Corp said on Friday it would merge its refining and marketing divisions in the first quarter of 2018 and named Bryan Milton president of the combined unit. The world's largest publicly traded ...
XOM	XOM:US	BBG000GZQ728	"Exxon to combine refining, marketing divisions"	2017-12-01T21:16:40.000+00:00	http://finance.yahoo.com/r/273e0e64-2127-3298-ad5b-7e6934be7267/Story.aspx?guid=7A525642-6A13-4B2B-8D7D-978396286B46&siteid=yhoof2&yptr=yahoo&.tsrc=rss	Exxon Mobil Corp. said late Friday it will combine its refining and marketing divisions into a company called ExxonMobil Fuels & Lubricants Co. By combining ExxonMobil Refining and Supply Co. and ExxonMobil ...
XOM	XOM:US	BBG000GZQ728	"ExxonMobil to Merge Refining and Marketing Divisions, Names Milton President"	2017-12-01T21:00:00.000+00:00	https://finance.yahoo.com/news/exxonmobil-merge-refining-marketing-divisions-210000466.html?.tsrc=rss	"Exxon Mobil Corporation announced today it will combine its refining and marketing operations into a single company, ExxonMobil Fuels & Lubricants Company, in the first quarter of 2018."
XOM	XOM:US	BBG000GZQ728	Neil Chapman Elected ExxonMobil Senior Vice President; John Verity Appointed President of ExxonMobil Chemical Company	2017-12-01T21:00:00.000+00:00	https://finance.yahoo.com/news/neil-chapman-elected-exxonmobil-senior-210000090.html?.tsrc=rss	"Exxon Mobil Corporation’s board of directors has elected Neil Chapman to the position of senior vice president and member of the corporation’s management committee. As successor to Chapman, the board also appointed John Verity as president of ExxonMobil Chemical Company."
XOM	XOM:US	BBG000GZQ728	OPEC Extension Sends Oil Prices Soaring	2017-12-01T20:30:00.000+00:00	https://finance.yahoo.com/news/opec-extension-sends-oil-prices-203000002.html?.tsrc=rss	"While the initial reaction of oil markets to the OPEC extension was quite muted, bulls quickly returned and sent oil prices higher on Friday morning"
XOM	XOM:US	BBG000GZQ728	Russia Probe Stunner Slams Stocks; VMware Earnings Impress	2017-12-01T20:21:09.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uO-eRKaBWY8/russia-probe-stunner-slams-stocks-vmware-earnings-impress-cm885654	Major stock indexes were mired in negative territory as Wall Street digested news that former National Security Advisor Michael Flynn in a plea deal with special counsel Robert Mueller will say that President Trump instructed him to talk to Russia during Trump s
XOM	XOM:US	BBG000GZQ728	"The Zacks Analyst Blog Highlights: EOG Resources, Whiting Petroleum, Exxon Mobil, Apache and Pioneer Natural Resources"	2017-12-01T16:26:47.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/SbGhbinueDM/the-zacks-analyst-blog-highlights-eog-resources-whiting-petroleum-exxon-mobil-apache-and-pioneer-natural-resources-cm885445	For Immediate Release Chicago IL December 1 2017 Zacks com announces the list of stocks featured in the Analyst Blog Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets Stocks recently featured in the
XOM	XOM:US	BBG000GZQ728	Zacks Earnings Trends Highlights: ExxonMobil and Chevron	2017-12-01T16:25:00.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/b-ot7V9UthQ/zacks-earnings-trends-highlights-exxonmobil-and-chevron-cm885423	For Immediate Release Chicago IL December 1 2017 Zacks Director of Research Sheraz Mian says We will start getting the earnings Q4 results in about two weeks time though the reporting season will really get going only in the second week of the New Year Earnings Growth
XOM	XOM:US	BBG000GZQ728	"Dow Movers: V, CVX"	2017-12-01T16:23:59.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/YxQQI56ZN6Q/dow-movers-v-cvx-cm885430	In early trading on Friday shares of Chevron CVX topped the list of the day s best performing Dow Jones Industrial Average components trading up 1 2 Year to date Chevron registers a 2 3 gain And the worst performing Dow component thus far on the day is Visa V trading
XOM	XOM:US	BBG000GZQ728	Why ExxonMobil Corporation's Dividend Isn't Safe	2017-12-01T14:22:45.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/o9UKNIU9oGs/why-exxonmobil-corporations-dividend-isnt-safe-cm885262	ExxonMobil Corporation NYSE XOM seems like it should be one of the best dividend stocks on the market The company makes a commodity that isn t going to be replaced anytime soon and is one of the biggest names in energy today But peek under the hood of ExxonMobil s
