"TITLE"	"SUMMARY"	"URL"	"change"
"One Put, One Call Option To Know About for Merck"	"Consistently one of the more popular stocks people enter into their stock options watchlist at Stock Options Channel is Merck amp Co Inc Symbol MRK So this week we highlight one interesting put contract and one interesting call contract from the January 2018 expiration for MRK The"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/L0SfVCH4xsM/one-put-one-call-option-to-know-about-for-merck-cm805203"	"N"
"Key Updates on Eli Lilly<U+0092>s Jardiance"	"Jardiance (empagliflozin) is a part of the Boehringer Ingelheim and Eli Lilly<U+0092>s (LLY) diabetes alliance."	"http://finance.yahoo.com/r/a6af4747-6c18-3513-b08f-9bd9ae422538/key-updates-on-eli-lillys-jardiance?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	"N"
"Dow Movers: INTC, NKE"	"In early trading on Wednesday shares of Nike NKE topped the list of the day s best performing Dow Jones Industrial Average components trading up 1 5 Year to date Nike registers a 3 0 gain And the worst performing Dow component thus far on the day is Intel Corp INTC"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/rTQmU-JBf4Y/dow-movers-intc-nke-cm806168"	"N"
"Small Cancer Biotech Space in Focus, 3 Stocks Up 100% & More"	"The oncology space has always been keenly watched by investors interested in the pharma biotech sector Cancer is the second most common cause of death in the U S preceded only by heart disease According to a report by the American Cancer Society almost 1 7 million cancer cases are expected"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZllTJ5jWXYA/small-cancer-biotech-space-in-focus-3-stocks-up-100-more-cm806187"	"N"
"Dow Movers: CVX, MCD"	"In early trading on Tuesday shares of McDonald s topped the list of the day s best performing Dow Jones Industrial Average components trading up 1 0 Year to date McDonald s registers a 27 1 gain And the worst performing Dow component thus far on the day is Chevron trading down 1"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ax0VO91OXlM/dow-movers-cvx-mcd-cm805685"	"N"
"Could Tesaro Overcome Clovis&apos; Lead On Combos With Merck & Co.?"	"Tesaro&apos;s Zejula would likely outperform drugs from Clovis and AstraZeneca in immuno-oncology combinations with Merck, Bristol or Roche."	"http://finance.yahoo.com/r/70afb7df-c293-387c-8509-71c79add6a57/could-tesaro-scuttle-clovis-lead-on-combos-with-merck-bristol-roche?src=A00220&yptr=yahoo&.tsrc=rss"	"N"
"Trump drug pricing order may be weeks away"	"Donald Trump plans to make good on drug pricing promises, but any action may be weeks away."	"http://finance.yahoo.com/r/1c75e65a-e1b4-3a4a-8620-7fa0ff430c16/104540794?__source=yahoo%7Cfinance%7Cheadline%7Cheadline%7Cstory&par=yahoo&doc=104540794&yptr=yahoo&.tsrc=rss"	"N"
"Health Care Sector Update for 06/20/2017: JNJ, PFE, ABT, MRK, AMGN, NEOS, IMNP, GLPG"	"Top Health Care stocks Top Health Care stocks JNJ 0 2 JNJ 0 2 PFE 1 2 PFE 1 2 ABT 0 04 ABT 0 04 MRK 1 5 MRK 1 5 AMGN 1 2 AMGN 1 2 Health care shares inched higher ahead of the close of Tuesday s regular session Health care shares inched higher ahead of the close"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vZb2-f7Unfc/health-care-sector-update-for-06202017-jnj-pfe-abt-mrk-amgn-neos-imnp-glpg-cm805917"	"N"
"Health Care Sector Update for 06/21/2017: JNJ, PFE, ABT, MRK, AMGN, RXII, PSTI, CARA"	"Top Health Care stocks Top Health Care stocks JNJ 0 2 JNJ 0 2 PFE flatPFE flat ABT flatABT flat MRK 0 1 MRK 0 1 AMGN 0 9 AMGN 0 9 Health care shares were mixed in pre market trade Wednesday Health care shares were mixed in pre market trade Wednesday In health care stocks"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/h3IqUHekGH8/health-care-sector-update-for-06212017-jnj-pfe-abt-mrk-amgn-rxii-psti-cara-cm806085"	"N"
"Market Close Report: NASDAQ trading volume joins the top ten ranking for the year. NASDAQ Composite Index closes at 6,188.03"	"Today s session closes with the NASDAQ Composite Index volume reaching the 10th place in the top ten list for this year The last time the index closed above 2 62 billion shares was on May 31 2017 The total shares traded for the NASDAQ was over 2 78 billion Declining stocks led advancers by 2"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7k93TauKa-I/market-close-report-nasdaq-trading-volume-joins-the-top-ten-ranking-for-the-year-nasdaq-composite-index-closes-at-618803-cm805950"	"N"
"Novo Nordisk's Victoza Gets FDA Panel Nod for Label Expansion"	"Novo Nordisk A S NVO announced that the Endocrinologic and Metabolic Drugs Advisory Committee EMDAC of the FDA voted 17 2 in favor of Victoza that the drug provides substantial evidence of cardiovascular risk reduction in patients with type II diabetes The positive panel recommendation"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/KZesjIRd2w8/novo-nordisks-victoza-gets-fda-panel-nod-for-label-expansion-cm806365"	"N"
"Merck&apos;s Keytruda on a Roll: Can it Retain the Momentum?"	"As demand for immuno-oncology drugs and their combinations rises, Merck & Co., Inc.&apos;s (MRK) anti-PD-1 therapy, Keytruda, is being touted as a significant top-line driver for this Kenilworth, NJ based pharma giant."	"https://finance.yahoo.com/news/merck-apos-keytruda-roll-retain-141202902.html?.tsrc=rss"	"N"
"YieldBoost MRK From 2.9% To 4.9% Using Options"	"Shareholders of Merck amp Co Inc Symbol MRK looking to boost their income beyond the stock s 2 9 annualized dividend yield can sell the January 2019 covered call at the 75 strike and collect the premium based on the 2 07 bid which annualizes to an additional 2 rate of return against"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7qf2lly-wrc/yieldboost-mrk-from-29-to-49-using-options-cm806382"	"N"
"S&P closes lower after oil drops more than 2% again"	"U.S. stocks traded mostly lower on Wednesday as oil prices failed to rebound from a sharp fall during the previous session."	"http://finance.yahoo.com/r/7c98a393-bf66-3087-bb0d-ae5701242df5/104542643?__source=yahoo%7Cfinance%7Cheadline%7Cheadline%7Cstory&par=yahoo&doc=104542643&yptr=yahoo&.tsrc=rss"	"N"
"S&P closes lower after oil drops more than 2% again"	"U.S. stocks traded mostly lower on Wednesday as oil prices failed to rebound from a sharp fall during the previous session."	"https://finance.yahoo.com/news/p-closes-lower-oil-drops-201654818.html?.tsrc=rss"	"N"
"Dems Roast Trump for Leaving Medicare Out of Drug Price Order"	"The main thrust of the order appears to be easing regulatory hurdles to drug approvals, which could lower the cost of bringing new treatments to market and thus lower prices."	"http://finance.yahoo.com/r/392080b3-ff85-3ae1-bfa0-d6c5c2a70c93/dems-roast-trump-for-leaving-medicare-out-of-drug-price-order.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss"	"N"
"Dow Movers: WMT, UNH"	"In early trading on Thursday shares of UnitedHealth Group UNH topped the list of the day s best performing Dow Jones Industrial Average components trading up 0 7 Year to date UnitedHealth Group registers a 16 3 gain And the worst performing Dow component thus far on the day"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Pg-k4pPAi1o/dow-movers-wmt-unh-cm806827"	"N"
"Amgen An Undervalued Industry Leader"	"Given the company<U+393C><U+3E32>s industry leading position, solid fundamentals and attractive stock valuation, we view it as a preferable alternative to traditional competitors in its industry."	"http://finance.yahoo.com/r/32350ffa-bf78-341a-9966-7802574a289f/amgen-an-undervalued-industry-leader?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss"	"N"
"Ligand Gets Milestone Payment on Partner Drug FDA Approval"	"Ligand Pharmaceuticals Incorporated LGND announced receipt of a milestone payment of 1 5 million after its partner Melinta Therapeutics pipeline candidate Baxdela delafloxacin was approved by the FDA Baxdela was approved to treat acute bacterial skin and skin structure infections"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ktu6KYR0CSk/ligand-gets-milestone-payment-on-partner-drug-fda-approval-cm806592"	"N"
"Merck and Premier Inc. Expand Collaboration to Address Chronic Care and Vaccination Rates"	"Merck , known as MSD outside the United States and Canada, and Premier Inc. , a leading healthcare improvement company, have expanded their efforts to co-develop and test solutions to help improve patient care and wellness while lowering healthcare spending."	"https://finance.yahoo.com/news/merck-premier-inc-expand-collaboration-124800145.html?.tsrc=rss"	"N"
"US stocks close mixed as Nasdaq ekes out gains"	"Investing.com <U+393C><U+3E36> U.S. stocks closed mixed on Thursday, as a surge in health care stocks was offset by a slump in financials, as banks prepared to release their latest stress test results."	"https://finance.yahoo.com/news/us-stocks-close-mixed-nasdaq-235859608.html?.tsrc=rss"	"N"
"Stock market climbs as health-care shares extend rally"	"U.S. stocks benchmarks trade slightly higher Thursday, with afternoon gains driven by a rally in the health-care and biotechnology sectors."	"http://finance.yahoo.com/r/d2a0b2c8-6884-3746-b31b-468c763013ff/Story.aspx?guid=4DFA6E10-5721-11E7-BF27-E90BE7E240CC&siteid=yhoof2&yptr=yahoo&.tsrc=rss"	"N"
"Merck's Powerful Rally Is Coming So Back Up the Truck"	"Merck is extending this week's impressive rally and will soon retest the 2017 highs."	"http://finance.yahoo.com/r/980ed7d5-4998-3217-8e51-267dab9c5221/merck-s-breakout-could-spark-powerful-rally-leg.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss"	"N"
"The Long Case For Taro Pharmaceutical"	"By Alessandro Villadei ByAlessandro Villadei Target Price and Rationale Target Price and RationaleTarget Price and Rationale Taro Pharmaceutical TARO is a recommended buy with a price target of 175 Taro Pharmaceutical TARO is a recommended buy with a price target of 175"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vq8cOU9r0MA/the-long-case-for-taro-pharmaceutical-cm807125"	"N"
"Market Close Report: NASDAQ Composite index closes at 6,236.69 up 2.74 points"	"Thursday s session closes with the NASDAQ Composite Index at 6 236 69 The total shares traded for the NASDAQ was over 2 19 billion Thursday s session closes with the NASDAQ Composite Index at 6 236 69 The total shares traded for the NASDAQ was over 2 19 billion Advancers stocks led declining"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/SYyUDcwPkYs/market-close-report-nasdaq-composite-index-closes-at-623669-up-274-points-cm807144"	"N"
"Glaxo's (GSK) Shingles Candidate Phase III Data Positive"	"GlaxoSmithKline plc GSK announced positive top line results from a phase III revaccination study on its shingles vaccine candidate Shingrix in older patients The Zoster 048 study administered Shingrix in patients aged 50 years or older who have been vaccinated against shingles with"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FDaAJrW7Wn4/glaxos-gsk-shingles-candidate-phase-iii-data-positive-cm806943"	"N"
"Merck's Keytruda on a Roll: Can it Retain the Momentum?"	"As demand for immuno oncology drugs and their combinations rises Merck amp Co Inc s MRK anti PD 1 therapy Keytruda is being touted as a significant top line driver for this Kenilworth NJ based pharma giant Keytruda is presently marketed for the treatment of first line as well"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/H4OPfihB4GU/mercks-keytruda-on-a-roll-can-it-retain-the-momentum-cm806927"	"N"
"Why You Should Add Novo Nordisk Stock to Your Portfolio"	"Headquartered in Bagsvaerd Denmark Novo Nordisk NVO is healthcare company and a with leadership in the global diabetes market It looks like a great stock to buy now Here are some reasons for the same Favorable Rank and Solid VGM Score Novo Nordisk holds a Zacks Rank 2 Buy and"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/HVnjNzlhyaM/why-you-should-add-novo-nordisk-stock-to-your-portfolio-cm806981"	"N"
"Stocks to Fight Cancer: Why Immunotherapy Is a Gamechanger"	"1 10 What Is the ASCO Conference And Why Is It Important 5 50 What Has Changed In The World Of Oncology Over The Years 9 00 What Cancers Is Immunotherapy Focused On Now 10 55 Incyte INCY Combination Trials 13 15 Are"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AEaNQnJCSgY/stocks-to-fight-cancer-why-immunotherapy-is-a-gamechanger-cm807149"	"N"
"Pharma Stock Roundup: NVS Scores with Positive Data, Shire ADHD Drug Gets FDA Nod"	"This week s highlights include positive data from Novartis NVS while the FDA approved a couple of attention deficit hyperactive disorder ADHD drugs Recap of the Week s Most Important Stories Novartis Eye Drug Hits Endpoints CANTOS Data Impresses Novartis experimental"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/f-piJqMQvYk/pharma-stock-roundup-nvs-scores-with-positive-data-shire-adhd-drug-gets-fda-nod-cm807285"	"N"
"Health Care Sector Update for 06/23/2017: JNJ, PFE, ABT, MRK, AMGN, CARA, BLCM, NVS"	"Top Health Care stocks Top Health Care stocks JNJ 0 1 JNJ 0 1 PFE 1 3 PFE 1 3 ABT 0 1 ABT 0 1 MRK flatMRK flat AMGN 0 2 AMGN 0 2 Health care shares were mainly higher in pre market trade Friday Health care shares were mainly higher in pre market trade Friday In health"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/S7NL2Z5KMuk/health-care-sector-update-for-06232017-jnj-pfe-abt-mrk-amgn-cara-blcm-nvs-cm807297"	"N"
"Could Merck and Leap Union Be the One for Keytruda?"	"The Merck collab would count as Leap's first of planned studies with immunotherapies, but the collaboration is not Keytruda's first rodeo."	"http://finance.yahoo.com/r/2ab892ee-897b-3df4-aeb2-3eecac78b2c7/could-merck-and-leap-union-be-the-one-for-keytruda.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss"	"N"
"Better Buy: Merck & Co. Inc. vs. AbbVie Inc."	"Which drug stock can make investors more money over the long run -- Merck or AbbVie?"	"http://finance.yahoo.com/r/dd949d5b-ca58-33f3-9746-4c1aadfc7338/better-buy-merck-co-inc-vs-abbvie-inc.aspx?yptr=yahoo&.tsrc=rss"	"N"
"After health care gains eight percent in one quarter"	"According to Kensho, health care gains 8% in one quarter with Merck, Bristol-Myers and Pfizer as some of its outperformers."	"https://finance.yahoo.com/video/health-care-gains-eight-percent-142400664.html?.tsrc=rss"	"N"
"Better Buy: Merck & Co. Inc. vs. AbbVie Inc."	"Similarities between Merck amp Co Inc NYSE MRK and AbbVie Inc NYSE ABBV are easy to find Both are big pharma companies with promising cancer drugs on the market Both face some challenges with current products Both pay attractive dividends For most of 2017"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5_3YApoaZvQ/better-buy-merck-co-inc-vs-abbvie-inc-cm807957"	"N"
"Health Care Sector Update for 06/26/2017: JNJ, PFE, ABT, MRK, AMGN"	"Top Health Care stocks Top Health Care stocks JNJ 0 5 JNJ 0 5 PFE 0 5 PFE 0 5 ABT 0 2 ABT 0 2 MRK 0 02 MRK 0 02 AMGN 0 5 AMGN 0 5 Health care shares were mainly firmer in pre market trade Monday Health care shares were mainly firmer in pre market trade Monday In"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7ENUfsh4DzQ/health-care-sector-update-for-06262017-jnj-pfe-abt-mrk-amgn-cm807970"	"N"
"The 3 Top Stocks for Your IRA in June"	"No matter how you slice it the data has unequivocally shown that buying high quality stocks and holding them over the long term is your best strategy for building real wealth According to a J P Morgan Asset Management analysis released in 2016 an individual who bought and held"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DCHkg4OyO_c/the-3-top-stocks-for-your-ira-in-june-cm807956"	"N"
"The 3 Top Stocks for Your IRA in June"	"These companies appear poised for long-term outperformance."	"http://finance.yahoo.com/r/ace2bae6-6cc5-3f46-93ac-7e9f30d6fc49/the-3-top-stocks-for-your-ira-in-june.aspx?yptr=yahoo&.tsrc=rss"	"N"
"US Futures Sink into Red Territory as Tech Sector Drags; Data, Fed Speeches Eyed"	"U S stock futures moved into red territory on Tuesday as the European Commission slapped Alphabet s GOOG GOOGL Google division with a hefty fine pressuring the rest of the technology sector and as traders awaited data on the economy and key speeches from the Federal Reserve U S stock"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/tM0mNlXVMa0/us-futures-sink-into-red-territory-as-tech-sector-drags-data-fed-speeches-eyed-cm808504"	"N"
"VYM, CVX, MRK, INTC: Large Inflows Detected at ETF"	"Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard High Dividend Yield ETF Symbol VYM where we have detected an approximate 193 0 million dollar inflow that s a 1 1 increase week over week"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6RZRkWfYl0Y/vym-cvx-mrk-intc-large-inflows-detected-at-etf-cm808194"	"N"
"What to do if involved in a cyber attack: Former FBI spec..."	"Leo Taddeo, former FBI special agent in charge, discussed the cyber attack wave that affected multiple organizations and the Ukrainian government."	"https://finance.yahoo.com/video/involved-cyber-attack-former-fbi-154500118.html?.tsrc=rss"	"N"
"Merck's cholesterol drug clears main goal in late-stage study"	"Merck & Co Inc said on Tuesday its cholesterol drug met its main goal of reducing coronary heart diseases in a late-stage study. Merck said it plans to review the results of the trial with external experts, ..."	"https://finance.yahoo.com/news/mercks-cholesterol-drug-clears-main-112541231.html?.tsrc=rss"	"N"
"Wall Street Set to Open in Red Territory as Tech Sector Drags; Data, Fed Speeches Eyed"	"U S stocks were set for a lower open Tuesday as the European Commission slapped Alphabet s GOOG GOOGL Google division with a hefty fine pressuring the rest of the technology sector and as traders awaited data on the economy and key speeches from the Federal Reserve U S stocks were set for"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gJGF4I7-320/wall-street-set-to-open-in-red-territory-as-tech-sector-drags-data-fed-speeches-eyed-cm808522"	"N"
"Bristol-Myers Reports Data on Immuno-Oncology Drug Empliciti"	"Bristol Myers Squibb Company BMY announced four year follow up data from the phase III study ELOQUENT 2 on immuno oncology Empliciti during the 22nd Congress of the European Hematology Association in Madrid Spain The results from the trial showed that Empliciti plus lenalidomide"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/n5tny5nDo6M/bristol-myers-reports-data-on-immuno-oncology-drug-empliciti-cm808798"	"N"
"Pfizer<U+393C><U+3E32>s Valuation as of June 22, 2017"	"Pfizer was trading at a forward PE multiple of ~12.8x on June 22, 2017, compared to the industry average of ~16.6x."	"http://finance.yahoo.com/r/ebf7c46d-d6d8-33b3-a8f3-5ab9ea56bd60/pfizers-valuation-as-of-june-22-2017?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	"N"
"Pre-Market Most Active for Jun 27, 2017 :  RAD, S, ALDR, BABA, QQQ, ARR, TMUS, MRK, CHK, AAPL, MU, TVIX"	"The NASDAQ 100 Pre Market Indicator is down 19 76 to 5 757 83 The total Pre Market volume is currently 6 707 729 shares traded The following are the most active stocks for the pre market session Rite Aid Corporation RAD is 0 08 at 3 97 with 1 632 387"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cDq1Mqv2pD4/pre-market-most-active-for-jun-27-2017-rad-s-aldr-baba-qqq-arr-tmus-mrk-chk-aapl-mu-tvix-cm808500"	"N"
"Shocker: Merck Cholesterol Drug Yields Benefit Where Rivals Failed"	"Merck announced this morning that anacetrapib, a cholesterol-lowering medicine, reduced heart problems and strokes in a 30,000-patient clinical trial, giving the drug giant a success where Pfizer, Eli Lilly and Roche have all failed."	"http://finance.yahoo.com/r/ff629c80-f338-33a6-b051-d22dbf12d3a4/shocker-merck-cholesterol-drug-yields-benefit-where-rivals-failed?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss"	"N"
"Merck Provides Update on REVEAL Outcomes Study of Anacetrapib"	"Merck , known as MSD outside of the United States and Canada, today announced that the REVEAL outcomes study of anacetrapib met its primary endpoint, significantly reducing major coronary events compared to placebo in patients at risk for cardiac events who are already receiving an effective LDL-C lowering regimen."	"https://finance.yahoo.com/news/merck-provides-reveal-outcomes-study-105500151.html?.tsrc=rss"	"N"
"AbbVie's HCV Combo Drug Gets Positive CHMP Opinion in EU"	"AbbVie Inc ABBV announced that the European Committee for Medicinal Products for Human Use CHMP of the European Medicines Agency EMA has recommended marketing approval of its investigational pan genotypic regimen of glecaprevir pibrentasvir G P The combination medicine is"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/YY83-NfFHnM/abbvies-hcv-combo-drug-gets-positive-chmp-opinion-in-eu-cm808803"	"N"
"Merck: REVEAL Outcomes Study Of Anacetrapib Meets Primary Endpoint - Quick Facts"	"Merck: REVEAL Outcomes Study Of Anacetrapib Meets Primary Endpoint - Quick Facts"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ciEt4sa7b_4/merck-reveal-outcomes-study-of-anacetrapib-meets-primary-endpoint--quick-facts-20170627-00285"	"N"
"Does Merck's Rally Have Legs?"	"MRK has shaped up on the charts."	"http://finance.yahoo.com/r/e54e2f30-a5e1-35d7-9b7c-898c65fcaa4b/does-mercks-rally-have-legs?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss"	"N"
"Merck&apos;s CETP Inhibitor Reduces CV Risk in Phase III Study"	"Merck & Co., Inc. (MRK) announced that a large late-stage cardiovascular outcomes study (REVEAL) evaluating anacetrapib, a cholesterol-lowering medicine, met the primary endpoint by reducing cardiovascular (CV) risk."	"https://finance.yahoo.com/news/merck-apos-cetp-inhibitor-reduces-123912194.html?.tsrc=rss"	"N"
"Cyber attack sweeps globe, researchers see 'WannaCry' link"	"A major global cyber attack on Tuesday disrupted computers at Russia's biggest oil company, Ukrainian banks and multinational firms with a virus similar to the ransomware that last month infected more ..."	"https://finance.yahoo.com/news/ransomware-virus-hits-computer-servers-152339566.html?.tsrc=rss"	"N"
"Merck says new type of cholesterol drug worked in big study"	"TRENTON, N.J. (AP) <U+393C><U+3E37> Merck & Co. said Tuesday that a new type of cholesterol drug reduced heart attacks, deaths and other complications of heart disease in a huge, late-stage study."	"http://finance.yahoo.com/r/5e9fa605-c877-31cd-b7f6-fe7ec0bcd445/merck-says-type-cholesterol-drug-152500829.html?.tsrc=rss"	"N"
"Merck's CETP Inhibitor Reduces CV Risk in Phase III Study"	"Merck amp Co Inc MRK announced that a large late stage cardiovascular outcomes study REVEAL evaluating anacetrapib a cholesterol lowering medicine met the primary endpoint by reducing cardiovascular CV risk Top line data from the phase III study showed that anacetrapib a"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3lAgTwR1uBs/mercks-cetp-inhibitor-reduces-cv-risk-in-phase-iii-study-cm809326"	"N"
"Petya Ransomware Attack: List of Companies Hit in Latest Hack"	"The<U+00A0>Petya<U+00A0>ransomware is a virus that is spreading across the world and is now on computers in 65 countries.  The spread of the<U+00A0>Petya ransomware has seen it hitting several different companies and we have a list of them.  You can follow these links<U+00A0>to learn more about the companies affected by the<U+00A0>Petya ransomware."	"https://finance.yahoo.com/news/petya-ransomware-attack-list-companies-152050753.html?.tsrc=rss"	"N"
"Why Merck is a Top 25 Dividend Giant (MRK)"	"Merck amp Co Inc Symbol MRK has been named as a Top 25 Dividend Giant by ETF Channel with a stunning 16 02B worth of stock held by ETFs and above average DividendRank statistics including a strong 2 87 yield according to the most recent Dividend Channel"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6N4ZHqsxTt8/why-merck-is-a-top-25-dividend-giant-mrk-cm809178"	"N"
"[$$] Cyberattacks Hit Major Companies Across Globe"	"Global businesses, including Merck, Maersk and Rosneft, reported significant cyberattacks against their computer systems that expert said was ransomware."	"http://finance.yahoo.com/r/1f5943a0-6497-314f-b19d-876e4a621264/cyberattacks-hit-global-companies-in-europe-1498575793?mod=yahoo_hs&yptr=yahoo&.tsrc=rss"	"N"
"[$$] Cyberattacks Hit Major Companies Across Globe"	"Global businesses, including Merck, Maersk and Rosneft, reported significant cyberattacks against their computer systems that experts said was ransomware."	"http://finance.yahoo.com/r/1f5943a0-6497-314f-b19d-876e4a621264/cyberattacks-hit-global-companies-in-europe-1498575793?ru=yahoo?mod=yahoo_itp&yptr=yahoo&.tsrc=rss"	"N"
"This Ukrainian Company Is Likely Behind the Ransomware Wave"	"Hackers allegedly compromised the firm&apos;s software updates."	"https://finance.yahoo.com/news/ukrainian-company-likely-behind-ransomware-232204606.html?.tsrc=rss"	"N"
"Health Care Sector Update for 06/28/2017: JNJ, PFE, ABT, MRK, AMGN, GMRE, BLUE, FOLD"	"Top Health Care stocks Top Health Care stocks JNJ flatJNJ flat PFE 0 1 PFE 0 1 ABT flatABT flat MRK 0 1 MRK 0 1 AMGN 0 2 AMGN 0 2 Health care shares were mixed in pre market trade Wednesday Health care shares were mixed in pre market trade Wednesday In health care stocks"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/eL7m3z0Zr1s/health-care-sector-update-for-06282017-jnj-pfe-abt-mrk-amgn-gmre-blue-fold-cm809229"	"N"
"[$$] Merck Cholesterol Drug Could Help Unlock Value"	"In the last decade, no fewer than three major pharmaceutical companies have suffered defeat trying to bring a new class of cholesterol-lowering medication to market.s Much to the surprise of investors, Merck & Co. (MRK) could succeed where Pfizer (PFE), Roche (RHHBY) and Eli Lilly & Co. (LLY) have all failed.  Merck has yet to decide if it will seek Food and Drug Administration approval, a sign to some that the company isn<U+393C><U+3E32>t sure if the study data, though positive, are strong enough to ensure regulatory approval.  Thanks to the growing success of Merck<U+393C><U+3E32>s immunotherapy cancer drug Keytruda, the shares have gained 19% in the past year to near a 52-week high of $66.80."	"http://finance.yahoo.com/r/2a6f266a-57eb-37e3-af39-9dd51b843912/merck-cholesterol-drug-could-help-unlock-value-1498593835?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss"	"N"
"Better Buy: Eli Lilly and Co. vs. Merck & Co., Inc."	"Find out which of these pharmaceutical stocks is the best pick right now."	"http://finance.yahoo.com/r/fb97ded9-aaf6-3b97-b566-a2d0c34cc016/better-buy-eli-lilly-and-company-vs-merck.aspx?yptr=yahoo&.tsrc=rss"	"N"
"Mondelez, other companies experiencing global computer ou..."	"CNBC's Seema Mody reports on the latest companies affected in the cyber attack."	"https://finance.yahoo.com/video/mondelez-other-companies-experiencing-global-164500792.html?.tsrc=rss"	"N"
"Everything to Know About Today<U+0092>s Worldwide Ransomware Attack"	"What it is, how it spreads and how to stay safe"	"https://finance.yahoo.com/news/everything-know-today-worldwide-ransomware-195755997.html?.tsrc=rss"	"N"
"Better Buy: Eli Lilly and Co. vs. Merck & Co., Inc."	"It looks like the good times will continue to roll for U S pharmaceutical stocks The recently revealed draft of an executive order aims to lower drug prices by easing industry regulations without giving the government power to negotiate directly with drugmakers As drug pricing"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/m3OVpc8FL3U/better-buy-eli-lilly-and-co-vs-merck-co-inc-cm809125"	"N"
"Yahoo Finance Live: Market Movers - Jun 28th, 2017"	"Yahoo Finance's LIVE stock market coverage and analysis."	"https://finance.yahoo.com/video/yahoo-finance-live-market-movers-112000652.html?.tsrc=rss"	"N"
"Why You Shouldn<U+0092>t Pay the Petya Ransomware"	"The hackers can&apos;t unlock the data."	"https://finance.yahoo.com/news/why-shouldn-t-pay-petya-205830535.html?.tsrc=rss"	"N"
"Health Care Sector Update for 06/29/2017: JNJ, PFE, ABT, MRK, AMGN, VRX, SRPT, NVS"	"Top Health Care stocks Top Health Care stocks JNJ 0 1 JNJ 0 1 PFE 0 1 PFE 0 1 ABT flatABT flat MRK 0 1 MRK 0 1 AMGN 0 04 AMGN 0 04 Health care shares were mixed in pre market trade Thursday Health care shares were mixed in pre market trade Thursday In health care"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/e_AkNqB2YbI/health-care-sector-update-for-06292017-jnj-pfe-abt-mrk-amgn-vrx-srpt-nvs-cm809780"	"N"
